YEAR,period,country,country_code,country_key,iso3,is_aggregate,metric_key,metric_label,unit,native_value,eu_migrant_value,extra_eu_migrant_value,gap_extra_eu_vs_native_pp,ratio_foreign_vs_native
2019,2014-2019,Ireland,IE,IRL,IRL,0,brain_waste,Highly educated employment rate,percentage points,79.08333333333333,84.19375,73.16875,-5.914583333333326,
2019,2014-2019,Iceland,IS,ISL,ISL,0,brain_waste,Highly educated employment rate,percentage points,87.87222222222222,91.89166666666667,80.96666666666667,-6.9055555555555515,
2019,2014-2019,Italy,IT,ITA,ITA,0,brain_waste,Highly educated employment rate,percentage points,73.57777777777778,69.58823529411765,62.83888888888888,-10.738888888888901,
2019,2014-2019,Lithuania,LT,LTU,LTU,0,brain_waste,Highly educated employment rate,percentage points,83.59444444444445,88.3,86.70666666666666,3.112222222222215,
2019,2014-2019,Luxembourg,LU,LUX,LUX,0,brain_waste,Highly educated employment rate,percentage points,73.98333333333333,82.63529411764705,72.31875,-1.66458333333334,
2019,2014-2019,Latvia,LV,LVA,LVA,0,brain_waste,Highly educated employment rate,percentage points,84.69444444444444,,74.47647058823529,-10.217973856209156,
2019,2014-2019,North Macedonia,MK,MKD,MKD,0,brain_waste,Highly educated employment rate,percentage points,71.18333333333334,,,,
2019,2014-2019,Malta,MT,MLT,MLT,0,brain_waste,Highly educated employment rate,percentage points,83.0611111111111,87.65,70.5875,-12.473611111111097,
2019,2014-2019,Montenegro,ME,MNE,MNE,0,brain_waste,Highly educated employment rate,percentage points,72.65555555555555,,80.32222222222222,7.666666666666671,
2019,2014-2019,Netherlands,NL,NLD,NLD,0,brain_waste,Highly educated employment rate,percentage points,81.94999999999999,80.4235294117647,68.6470588235294,-13.302941176470583,
2019,2014-2019,Norway,NO,NOR,NOR,0,brain_waste,Highly educated employment rate,percentage points,82.82222222222222,88.3375,76.0,-6.822222222222223,
2019,2014-2019,Poland,PL,POL,POL,0,brain_waste,Highly educated employment rate,percentage points,79.32222222222222,82.14545454545454,81.34615384615384,2.0239316239316167,
2019,2014-2019,Portugal,PT,PRT,PRT,0,brain_waste,Highly educated employment rate,percentage points,79.88888888888889,76.57272727272726,68.15,-11.73888888888888,
2019,2014-2019,Romania,RO,ROU,ROU,0,brain_waste,Highly educated employment rate,percentage points,78.95,,,,
2019,2014-2019,Serbia,RS,SRB,SRB,0,brain_waste,Highly educated employment rate,percentage points,71.18333333333334,,57.760000000000005,-13.423333333333332,
2019,2014-2019,Slovakia,SK,SVK,SVK,0,brain_waste,Highly educated employment rate,percentage points,74.14444444444445,,,,
2019,2014-2019,Slovenia,SI,SVN,SVN,0,brain_waste,Highly educated employment rate,percentage points,80.52777777777777,87.89999999999999,74.13571428571429,-6.392063492063485,
2019,2014-2019,Sweden,SE,SWE,SWE,0,brain_waste,Highly educated employment rate,percentage points,83.50555555555555,83.41875,67.15,-16.35555555555554,
2020,2020-2024,Austria,AT,AUT,AUT,0,brain_waste,Highly educated employment rate,percentage points,79.07222222222222,78.66470588235293,57.8235294117647,-21.24869281045752,
2020,2020-2024,Belgium,BE,BEL,BEL,0,brain_waste,Highly educated employment rate,percentage points,75.96666666666667,76.63888888888889,52.35,-23.616666666666667,
2020,2020-2024,Bulgaria,BG,BGR,BGR,0,brain_waste,Highly educated employment rate,percentage points,78.73888888888888,,,,
2020,2020-2024,Switzerland,CH,CHE,CHE,0,brain_waste,Highly educated employment rate,percentage points,82.66666666666667,81.4388888888889,64.76470588235294,-17.90196078431373,
2020,2020-2024,Cyprus,CY,CYP,CYP,0,brain_waste,Highly educated employment rate,percentage points,78.33888888888889,80.49375,56.55294117647059,-21.7859477124183,
2020,2020-2024,Czechia,CZ,CZE,CZE,0,brain_waste,Highly educated employment rate,percentage points,77.29444444444444,84.18235294117646,78.99375,1.6993055555555685,
2020,2020-2024,Germany,DE,DEU,DEU,0,brain_waste,Highly educated employment rate,percentage points,80.51111111111112,80.25,63.481249999999996,-17.029861111111124,
2020,2020-2024,Denmark,DK,DNK,DNK,0,brain_waste,Highly educated employment rate,percentage points,79.41111111111111,82.10625,72.375,-7.036111111111111,
2020,2020-2024,Spain,ES,ESP,ESP,0,brain_waste,Highly educated employment rate,percentage points,72.6,63.14444444444444,55.82222222222222,-16.77777777777777,
2020,2020-2024,Estonia,EE,EST,EST,0,brain_waste,Highly educated employment rate,percentage points,81.48333333333333,80.11538461538461,70.30588235294118,-11.177450980392152,
2020,2020-2024,Finland,FI,FIN,FIN,0,brain_waste,Highly educated employment rate,percentage points,78.27777777777777,75.68571428571428,69.59166666666667,-8.686111111111103,
2020,2020-2024,France,FR,FRA,FRA,0,brain_waste,Highly educated employment rate,percentage points,75.47777777777777,75.73125,59.050000000000004,-16.42777777777777,
2020,2020-2024,Greece,EL,GRC,GRC,0,brain_waste,Highly educated employment rate,percentage points,67.4,53.3375,43.45625,-23.94375000000001,
2020,2020-2024,Croatia,HR,HRV,HRV,0,brain_waste,Highly educated employment rate,percentage points,73.58333333333333,90.77272727272727,,,
2020,2020-2024,Hungary,HU,HUN,HUN,0,brain_waste,Highly educated employment rate,percentage points,76.8111111111111,86.28333333333335,77.05833333333334,0.24722222222223422,
2020,2020-2024,Ireland,IE,IRL,IRL,0,brain_waste,Highly educated employment rate,percentage points,78.13888888888889,80.86666666666666,72.6875,-5.451388888888886,
2020,2020-2024,Iceland,IS,ISL,ISL,0,brain_waste,Highly educated employment rate,percentage points,85.73888888888888,77.94166666666666,70.10000000000001,-15.638888888888872,
2020,2020-2024,Italy,IT,ITA,ITA,0,brain_waste,Highly educated employment rate,percentage points,73.01111111111112,67.0,59.90588235294118,-13.105228758169943,
2020,2020-2024,Lithuania,LT,LTU,LTU,0,brain_waste,Highly educated employment rate,percentage points,82.26666666666667,96.42857142857143,82.95333333333333,0.6866666666666674,
2020,2020-2024,Luxembourg,LU,LUX,LUX,0,brain_waste,Highly educated employment rate,percentage points,73.87777777777778,77.66666666666667,67.725,-6.152777777777786,
2020,2020-2024,Latvia,LV,LVA,LVA,0,brain_waste,Highly educated employment rate,percentage points,81.9388888888889,84.0,71.00588235294117,-10.933006535947726,
2020,2020-2024,North Macedonia,MK,MKD,MKD,0,brain_waste,Highly educated employment rate,percentage points,71.70555555555556,,,,
2020,2020-2024,Malta,MT,MLT,MLT,0,brain_waste,Highly educated employment rate,percentage points,84.38888888888889,94.7375,70.35882352941177,-14.03006535947712,
2020,2020-2024,Montenegro,ME,MNE,MNE,0,brain_waste,Highly educated employment rate,percentage points,69.66666666666667,,,,
2020,2020-2024,Netherlands,NL,NLD,NLD,0,brain_waste,Highly educated employment rate,percentage points,81.90555555555555,82.26875,66.36470588235295,-15.540849673202601,
2020,2020-2024,Norway,NO,NOR,NOR,0,brain_waste,Highly educated employment rate,percentage points,82.86111111111111,85.50625,73.46666666666667,-9.394444444444446,
2020,2020-2024,Poland,PL,POL,POL,0,brain_waste,Highly educated employment rate,percentage points,79.12777777777778,,81.85000000000001,2.7222222222222285,
2020,2020-2024,Portugal,PT,PRT,PRT,0,brain_waste,Highly educated employment rate,percentage points,78.65555555555555,88.75833333333333,64.61428571428571,-14.041269841269838,
2020,2020-2024,Romania,RO,ROU,ROU,0,brain_waste,Highly educated employment rate,percentage points,78.81666666666666,,,,
2020,2020-2024,Serbia,RS,SRB,SRB,0,brain_waste,Highly educated employment rate,percentage points,70.75555555555555,,,,
2020,2020-2024,Slovakia,SK,SVK,SVK,0,brain_waste,Highly educated employment rate,percentage points,73.57777777777778,,,,
2020,2020-2024,Slovenia,SI,SVN,SVN,0,brain_waste,Highly educated employment rate,percentage points,79.88333333333334,80.70833333333333,78.66666666666667,-1.2166666666666686,
2020,2020-2024,Sweden,SE,SWE,SWE,0,brain_waste,Highly educated employment rate,percentage points,82.81666666666666,83.3625,63.5125,-19.30416666666666,
2021,2020-2024,Austria,AT,AUT,AUT,0,brain_waste,Highly educated employment rate,percentage points,78.81666666666666,77.77058823529411,65.78823529411765,-13.028431372549008,
2021,2020-2024,Belgium,BE,BEL,BEL,0,brain_waste,Highly educated employment rate,percentage points,76.26666666666667,77.65555555555555,53.4125,-22.854166666666664,
2021,2020-2024,Bulgaria,BG,BGR,BGR,0,brain_waste,Highly educated employment rate,percentage points,79.86111111111111,,,,
2021,2020-2024,Bosnia and Herzegovina,BA,BIH,BIH,0,brain_waste,Highly educated employment rate,percentage points,68.48333333333333,,,,
2021,2020-2024,Switzerland,CH,CHE,CHE,0,brain_waste,Highly educated employment rate,percentage points,83.03888888888889,80.74444444444445,65.38333333333334,-17.65555555555555,
2021,2020-2024,Cyprus,CY,CYP,CYP,0,brain_waste,Highly educated employment rate,percentage points,78.43333333333334,79.02352941176471,63.10588235294117,-15.327450980392165,
2021,2020-2024,Czechia,CZ,CZE,CZE,0,brain_waste,Highly educated employment rate,percentage points,78.1,89.325,77.975,-0.125,
2021,2020-2024,Germany,DE,DEU,DEU,0,brain_waste,Highly educated employment rate,percentage points,81.14444444444445,77.97777777777777,64.31764705882354,-16.826797385620907,
2021,2020-2024,Spain,ES,ESP,ESP,0,brain_waste,Highly educated employment rate,percentage points,73.6888888888889,64.20555555555556,56.77777777777778,-16.91111111111112,
2021,2020-2024,Estonia,EE,EST,EST,0,brain_waste,Highly educated employment rate,percentage points,82.43888888888888,84.27499999999999,67.47058823529412,-14.968300653594767,
2021,2020-2024,Finland,FI,FIN,FIN,0,brain_waste,Highly educated employment rate,percentage points,79.02777777777777,83.1,73.07857142857144,-5.949206349206335,
2021,2020-2024,France,FR,FRA,FRA,0,brain_waste,Highly educated employment rate,percentage points,77.11111111111111,75.39999999999999,58.65555555555555,-18.455555555555563,
2021,2020-2024,Greece,EL,GRC,GRC,0,brain_waste,Highly educated employment rate,percentage points,68.20555555555556,62.38,51.7375,-16.468055555555566,
2021,2020-2024,Croatia,HR,HRV,HRV,0,brain_waste,Highly educated employment rate,percentage points,74.9,,,,
2021,2020-2024,Hungary,HU,HUN,HUN,0,brain_waste,Highly educated employment rate,percentage points,80.55555555555556,87.27499999999999,76.11666666666667,-4.438888888888883,
2021,2020-2024,Ireland,IE,IRL,IRL,0,brain_waste,Highly educated employment rate,percentage points,78.82777777777778,82.68125,76.25625,-2.5715277777777885,
2021,2020-2024,Iceland,IS,ISL,ISL,0,brain_waste,Highly educated employment rate,percentage points,84.47777777777777,77.95833333333333,76.25,-8.227777777777774,
2021,2020-2024,Italy,IT,ITA,ITA,0,brain_waste,Highly educated employment rate,percentage points,74.29444444444444,66.10000000000001,60.04705882352941,-14.247385620915026,
2021,2020-2024,Lithuania,LT,LTU,LTU,0,brain_waste,Highly educated employment rate,percentage points,81.63888888888889,96.93333333333334,72.62857142857142,-9.010317460317466,
2021,2020-2024,Luxembourg,LU,LUX,LUX,0,brain_waste,Highly educated employment rate,percentage points,74.41666666666667,78.15,71.00625,-3.410416666666677,
2021,2020-2024,Latvia,LV,LVA,LVA,0,brain_waste,Highly educated employment rate,percentage points,79.77777777777777,97.575,65.99411764705883,-13.783660130718943,
2021,2020-2024,North Macedonia,MK,MKD,MKD,0,brain_waste,Highly educated employment rate,percentage points,73.90555555555555,92.74545454545455,74.16363636363637,0.2580808080808197,
2021,2020-2024,Netherlands,NL,NLD,NLD,0,brain_waste,Highly educated employment rate,percentage points,81.50555555555555,77.19444444444444,61.53888888888889,-19.966666666666654,
2021,2020-2024,Norway,NO,NOR,NOR,0,brain_waste,Highly educated employment rate,percentage points,83.13888888888889,86.75,73.02666666666667,-10.112222222222215,
2021,2020-2024,Poland,PL,POL,POL,0,brain_waste,Highly educated employment rate,percentage points,80.19999999999999,,88.71000000000001,8.51000000000002,
2021,2020-2024,Portugal,PT,PRT,PRT,0,brain_waste,Highly educated employment rate,percentage points,80.11111111111111,94.53333333333335,78.44166666666666,-1.6694444444444514,
2021,2020-2024,Romania,RO,ROU,ROU,0,brain_waste,Highly educated employment rate,percentage points,78.77777777777777,,,,
2021,2020-2024,Serbia,RS,SRB,SRB,0,brain_waste,Highly educated employment rate,percentage points,72.16666666666667,,67.12,-5.046666666666667,
2021,2020-2024,Slovakia,SK,SVK,SVK,0,brain_waste,Highly educated employment rate,percentage points,77.07777777777778,,,,
2021,2020-2024,Slovenia,SI,SVN,SVN,0,brain_waste,Highly educated employment rate,percentage points,79.61666666666666,90.27499999999999,69.89999999999999,-9.716666666666669,
2021,2020-2024,Sweden,SE,SWE,SWE,0,brain_waste,Highly educated employment rate,percentage points,81.25555555555555,85.125,64.55,-16.70555555555555,
2022,2020-2024,Austria,AT,AUT,AUT,0,brain_waste,Highly educated employment rate,percentage points,79.49444444444445,81.61764705882354,66.98125,-12.513194444444451,
2022,2020-2024,Belgium,BE,BEL,BEL,0,brain_waste,Highly educated employment rate,percentage points,77.09444444444445,77.51111111111112,65.4,-11.694444444444443,
2022,2020-2024,Bulgaria,BG,BGR,BGR,0,brain_waste,Highly educated employment rate,percentage points,81.03888888888889,,,,
2022,2020-2024,Bosnia and Herzegovina,BA,BIH,BIH,0,brain_waste,Highly educated employment rate,percentage points,69.63333333333334,,,,
2022,2020-2024,Switzerland,CH,CHE,CHE,0,brain_waste,Highly educated employment rate,percentage points,82.43333333333334,80.75555555555556,65.46666666666667,-16.96666666666667,
2022,2020-2024,Cyprus,CY,CYP,CYP,0,brain_waste,Highly educated employment rate,percentage points,79.86666666666666,83.65,63.1,-16.76666666666666,
2022,2020-2024,Czechia,CZ,CZE,CZE,0,brain_waste,Highly educated employment rate,percentage points,79.6888888888889,91.40588235294118,78.48125,-1.2076388888888943,
2022,2020-2024,Germany,DE,DEU,DEU,0,brain_waste,Highly educated employment rate,percentage points,82.0611111111111,80.76666666666667,64.63529411764705,-17.425816993464053,
2022,2020-2024,Spain,ES,ESP,ESP,0,brain_waste,Highly educated employment rate,percentage points,74.75,69.78333333333333,61.97222222222222,-12.777777777777779,
2022,2020-2024,Estonia,EE,EST,EST,0,brain_waste,Highly educated employment rate,percentage points,83.28888888888889,84.00714285714285,67.68235294117646,-15.60653594771243,
2022,2020-2024,Finland,FI,FIN,FIN,0,brain_waste,Highly educated employment rate,percentage points,79.93333333333334,80.44666666666667,71.77857142857142,-8.154761904761912,
2022,2020-2024,France,FR,FRA,FRA,0,brain_waste,Highly educated employment rate,percentage points,77.8111111111111,78.66111111111111,61.535294117647055,-16.275816993464048,
2022,2020-2024,Greece,EL,GRC,GRC,0,brain_waste,Highly educated employment rate,percentage points,70.93333333333334,70.79333333333332,58.15625,-12.777083333333337,
2022,2020-2024,Croatia,HR,HRV,HRV,0,brain_waste,Highly educated employment rate,percentage points,75.42222222222222,92.8,74.57142857142857,-0.8507936507936478,
2022,2020-2024,Hungary,HU,HUN,HUN,0,brain_waste,Highly educated employment rate,percentage points,82.16666666666667,87.65833333333335,75.45,-6.716666666666669,
2022,2020-2024,Ireland,IE,IRL,IRL,0,brain_waste,Highly educated employment rate,percentage points,81.42222222222222,82.475,77.04705882352941,-4.375163398692806,
2022,2020-2024,Iceland,IS,ISL,ISL,0,brain_waste,Highly educated employment rate,percentage points,86.75555555555555,91.76666666666667,80.16666666666667,-6.588888888888874,
2022,2020-2024,Italy,IT,ITA,ITA,0,brain_waste,Highly educated employment rate,percentage points,75.10555555555555,68.3529411764706,62.599999999999994,-12.50555555555556,
2022,2020-2024,Lithuania,LT,LTU,LTU,0,brain_waste,Highly educated employment rate,percentage points,82.27777777777777,89.44444444444444,74.35,-7.927777777777777,
2022,2020-2024,Luxembourg,LU,LUX,LUX,0,brain_waste,Highly educated employment rate,percentage points,75.16111111111111,78.36111111111111,73.19375,-1.9673611111111171,
