period,country,country_key,iso3,is_aggregate,sex,age,citizen_group,citizen_label,employment_rate_pct,years_observed
2020-2024,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 24 years,eu27_total,EU27 citizens,34.86,5
2020-2024,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 24 years,eu_mobile,EU27 citizens except reporting country,38.52,5
2020-2024,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 24 years,foreign_country,Foreign-country citizens,34.559999999999995,5
2020-2024,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 24 years,non_eu,Non-EU27 citizens,32.739999999999995,5
2020-2024,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 24 years,reporting_country,Reporting-country citizens,34.739999999999995,5
2020-2024,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 24 years,total,Total,34.720000000000006,5
2020-2024,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 29 years,eu27_total,EU27 citizens,48.760000000000005,5
2020-2024,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 29 years,eu_mobile,EU27 citizens except reporting country,55.239999999999995,5
2020-2024,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 29 years,foreign_country,Foreign-country citizens,48.720000000000006,5
2020-2024,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 29 years,no_response,No response,52.35,2
2020-2024,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 29 years,non_eu,Non-EU27 citizens,45.88,5
2020-2024,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 29 years,reporting_country,Reporting-country citizens,48.519999999999996,5
2020-2024,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 29 years,stateless,Stateless,39.2,1
2020-2024,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 29 years,total,Total,48.519999999999996,5
2020-2024,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 39 years,eu27_total,EU27 citizens,63.42,5
2020-2024,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 39 years,eu_mobile,EU27 citizens except reporting country,68.64,5
2020-2024,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 39 years,foreign_country,Foreign-country citizens,59.160000000000004,5
2020-2024,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 39 years,no_response,No response,53.166666666666664,3
2020-2024,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 39 years,non_eu,Non-EU27 citizens,54.779999999999994,5
2020-2024,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 39 years,reporting_country,Reporting-country citizens,63.17999999999999,5
2020-2024,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 39 years,stateless,Stateless,44.0,4
2020-2024,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 39 years,total,Total,62.620000000000005,5
2020-2024,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 59 years,eu27_total,EU27 citizens,72.28,5
2020-2024,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 59 years,eu_mobile,EU27 citizens except reporting country,73.54,5
2020-2024,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 59 years,foreign_country,Foreign-country citizens,63.82000000000001,5
2020-2024,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 59 years,no_response,No response,53.625,4
2020-2024,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 59 years,non_eu,Non-EU27 citizens,58.64000000000001,5
2020-2024,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 59 years,reporting_country,Reporting-country citizens,72.24000000000001,5
2020-2024,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 59 years,stateless,Stateless,45.86,5
2020-2024,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 59 years,total,Total,71.24,5
2020-2024,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 64 years,eu27_total,EU27 citizens,69.78,5
2020-2024,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 64 years,eu_mobile,EU27 citizens except reporting country,72.24000000000001,5
2020-2024,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 64 years,foreign_country,Foreign-country citizens,62.92,5
2020-2024,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 64 years,no_response,No response,52.900000000000006,4
2020-2024,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 64 years,non_eu,Non-EU27 citizens,57.88000000000001,5
2020-2024,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 64 years,reporting_country,Reporting-country citizens,69.7,5
2020-2024,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 64 years,stateless,Stateless,45.61999999999999,5
2020-2024,Euro area – 21 countries (from 2026),EA21_2026,,1,Total,From 15 to 64 years,total,Total,68.94000000000001,5
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Females,From 15 to 24 years,eu27_total,EU27 citizens,29.599999999999998,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Females,From 15 to 24 years,eu_mobile,EU27 citizens except reporting country,35.46666666666667,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Females,From 15 to 24 years,foreign_country,Foreign-country citizens,27.900000000000002,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Females,From 15 to 24 years,no_response,No response,48.85,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Females,From 15 to 24 years,non_eu,Non-EU27 citizens,24.13333333333333,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Females,From 15 to 24 years,reporting_country,Reporting-country citizens,29.466666666666665,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Females,From 15 to 24 years,total,Total,29.400000000000002,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Females,From 15 to 29 years,eu27_total,EU27 citizens,43.9,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Females,From 15 to 29 years,eu_mobile,EU27 citizens except reporting country,50.35,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Females,From 15 to 29 years,foreign_country,Foreign-country citizens,38.56666666666667,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Females,From 15 to 29 years,no_response,No response,55.51666666666666,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Females,From 15 to 29 years,non_eu,Non-EU27 citizens,32.333333333333336,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Females,From 15 to 29 years,reporting_country,Reporting-country citizens,43.71666666666666,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Females,From 15 to 29 years,total,Total,43.300000000000004,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Females,From 15 to 39 years,eu27_total,EU27 citizens,57.449999999999996,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Females,From 15 to 39 years,eu_mobile,EU27 citizens except reporting country,59.96666666666666,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Females,From 15 to 39 years,foreign_country,Foreign-country citizens,47.01666666666667,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Females,From 15 to 39 years,no_response,No response,52.76666666666667,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Females,From 15 to 39 years,non_eu,Non-EU27 citizens,39.73333333333333,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Females,From 15 to 39 years,reporting_country,Reporting-country citizens,57.333333333333336,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Females,From 15 to 39 years,stateless,Stateless,33.75,2
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Females,From 15 to 39 years,total,Total,56.31666666666666,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Females,From 15 to 59 years,eu27_total,EU27 citizens,64.91666666666667,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Females,From 15 to 59 years,eu_mobile,EU27 citizens except reporting country,64.61666666666667,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Females,From 15 to 59 years,foreign_country,Foreign-country citizens,52.46666666666666,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Females,From 15 to 59 years,no_response,No response,53.583333333333336,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Females,From 15 to 59 years,non_eu,Non-EU27 citizens,45.166666666666664,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Females,From 15 to 59 years,reporting_country,Reporting-country citizens,64.91666666666667,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Females,From 15 to 59 years,stateless,Stateless,35.46666666666667,3
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Females,From 15 to 59 years,total,Total,63.833333333333336,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Females,From 15 to 64 years,eu27_total,EU27 citizens,61.666666666666664,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Females,From 15 to 64 years,eu_mobile,EU27 citizens except reporting country,63.333333333333336,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Females,From 15 to 64 years,foreign_country,Foreign-country citizens,51.666666666666664,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Females,From 15 to 64 years,no_response,No response,52.73333333333333,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Females,From 15 to 64 years,non_eu,Non-EU27 citizens,44.599999999999994,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Females,From 15 to 64 years,reporting_country,Reporting-country citizens,61.599999999999994,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Females,From 15 to 64 years,stateless,Stateless,34.3,4
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Females,From 15 to 64 years,total,Total,60.800000000000004,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Males,From 15 to 24 years,eu27_total,EU27 citizens,33.733333333333334,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Males,From 15 to 24 years,eu_mobile,EU27 citizens except reporting country,41.56666666666667,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Males,From 15 to 24 years,foreign_country,Foreign-country citizens,35.199999999999996,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Males,From 15 to 24 years,no_response,No response,46.6,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Males,From 15 to 24 years,non_eu,Non-EU27 citizens,32.31666666666667,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Males,From 15 to 24 years,reporting_country,Reporting-country citizens,33.53333333333333,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Males,From 15 to 24 years,total,Total,33.666666666666664,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Males,From 15 to 29 years,eu27_total,EU27 citizens,49.449999999999996,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Males,From 15 to 29 years,eu_mobile,EU27 citizens except reporting country,61.1,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Males,From 15 to 29 years,foreign_country,Foreign-country citizens,51.300000000000004,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Males,From 15 to 29 years,no_response,No response,56.98333333333334,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Males,From 15 to 29 years,non_eu,Non-EU27 citizens,46.449999999999996,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Males,From 15 to 29 years,reporting_country,Reporting-country citizens,49.1,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Males,From 15 to 29 years,total,Total,49.300000000000004,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Males,From 15 to 39 years,eu27_total,EU27 citizens,65.75,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Males,From 15 to 39 years,eu_mobile,EU27 citizens except reporting country,75.51666666666665,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Males,From 15 to 39 years,foreign_country,Foreign-country citizens,66.01666666666667,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Males,From 15 to 39 years,no_response,No response,61.083333333333336,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Males,From 15 to 39 years,non_eu,Non-EU27 citizens,61.0,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Males,From 15 to 39 years,reporting_country,Reporting-country citizens,65.41666666666667,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Males,From 15 to 39 years,stateless,Stateless,48.36666666666667,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Males,From 15 to 39 years,total,Total,65.45,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Males,From 15 to 59 years,eu27_total,EU27 citizens,74.46666666666665,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Males,From 15 to 59 years,eu_mobile,EU27 citizens except reporting country,78.75,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Males,From 15 to 59 years,foreign_country,Foreign-country citizens,70.25,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Males,From 15 to 59 years,no_response,No response,61.73333333333333,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Males,From 15 to 59 years,non_eu,Non-EU27 citizens,65.24999999999999,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Males,From 15 to 59 years,reporting_country,Reporting-country citizens,74.31666666666668,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Males,From 15 to 59 years,stateless,Stateless,51.18333333333333,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Males,From 15 to 59 years,total,Total,73.96666666666668,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Males,From 15 to 64 years,eu27_total,EU27 citizens,71.81666666666668,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Males,From 15 to 64 years,eu_mobile,EU27 citizens except reporting country,77.1,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Males,From 15 to 64 years,foreign_country,Foreign-country citizens,69.16666666666667,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Males,From 15 to 64 years,no_response,No response,61.5,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Males,From 15 to 64 years,non_eu,Non-EU27 citizens,64.38333333333334,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Males,From 15 to 64 years,reporting_country,Reporting-country citizens,71.64999999999999,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Males,From 15 to 64 years,stateless,Stateless,50.18333333333334,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Males,From 15 to 64 years,total,Total,71.48333333333333,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Total,From 15 to 24 years,eu27_total,EU27 citizens,31.700000000000003,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Total,From 15 to 24 years,eu_mobile,EU27 citizens except reporting country,38.46666666666666,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Total,From 15 to 24 years,foreign_country,Foreign-country citizens,31.666666666666668,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Total,From 15 to 24 years,no_response,No response,47.81666666666666,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Total,From 15 to 24 years,non_eu,Non-EU27 citizens,28.483333333333334,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Total,From 15 to 24 years,reporting_country,Reporting-country citizens,31.55,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Total,From 15 to 24 years,total,Total,31.566666666666666,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Total,From 15 to 29 years,eu27_total,EU27 citizens,46.71666666666667,6
2014-2019,European Union - 27 countries (from 2020),EU27_2020,,1,Total,From 15 to 29 years,eu_mobile,EU27 citizens except reporting country,55.53333333333334,6
